longitude,latitude,level,time,sst
-75.17999936065674,38.180000080781824,0,2002-06-02T09:00:00Z,19.058000564575195
-75.17999936065674,38.180000080781824,0,2002-06-03T09:00:00Z,19.570999145507812
-75.17999936065674,38.180000080781824,0,2002-06-04T09:00:00Z,19.472000122070312
-75.17999936065674,38.180000080781824,0,2002-06-05T09:00:00Z,19.507999420166016
-75.17999936065674,38.180000080781824,0,2002-06-06T09:00:00Z,19.066999435424805
-75.17999936065674,38.180000080781824,0,2002-06-07T09:00:00Z,18.187999725341797
-75.17999936065674,38.180000080781824,0,2002-06-08T09:00:00Z,17.367000579833984
-75.17999936065674,38.180000080781824,0,2002-06-09T09:00:00Z,17.165000915527344
-75.17999936065674,38.180000080781824,0,2002-06-10T09:00:00Z,17.558000564575195
-75.17999936065674,38.180000080781824,0,2002-06-11T09:00:00Z,18.152000427246097
-75.17999936065674,38.180000080781824,0,2002-06-12T09:00:00Z,18.059999465942383
-75.17999936065674,38.180000080781824,0,2002-06-13T09:00:00Z,18.25900077819824
-75.17999936065674,38.180000080781824,0,2002-06-14T09:00:00Z,18.479999542236328
-75.17999936065674,38.180000080781824,0,2002-06-15T09:00:00Z,18.50900077819824
-75.17999936065674,38.180000080781824,0,2002-06-16T09:00:00Z,18.756999969482425
-75.17999936065674,38.180000080781824,0,2002-06-17T09:00:00Z,19.500999450683594
-75.17999936065674,38.180000080781824,0,2002-06-18T09:00:00Z,20.143999099731445
-75.17999936065674,38.180000080781824,0,2002-06-19T09:00:00Z,20.42799949645996
-75.17999936065674,38.180000080781824,0,2002-06-20T09:00:00Z,20.565000534057617
-75.17999936065674,38.180000080781824,0,2002-06-21T09:00:00Z,20.575000762939453
-75.17999936065674,38.180000080781824,0,2002-06-22T09:00:00Z,20.799999237060547
-75.17999936065674,38.180000080781824,0,2002-06-23T09:00:00Z,21.43199920654297
-75.17999936065674,38.180000080781824,0,2002-06-24T09:00:00Z,21.92200088500977
-75.17999936065674,38.180000080781824,0,2002-06-25T09:00:00Z,22.121999740600582
-75.17999936065674,38.180000080781824,0,2002-06-26T09:00:00Z,22.277000427246097
-75.17999936065674,38.180000080781824,0,2002-06-27T09:00:00Z,22.0310001373291
-75.17999936065674,38.180000080781824,0,2002-06-28T09:00:00Z,23.799999237060547
-75.17999936065674,38.180000080781824,0,2002-06-29T09:00:00Z,22.8439998626709
-75.17999936065674,38.180000080781824,0,2002-06-30T09:00:00Z,22.92799949645996
-75.17999936065674,38.180000080781824,0,2002-07-01T09:00:00Z,23.090999603271484
-75.17999936065674,38.180000080781824,0,2002-07-02T09:00:00Z,23.10300064086914
-75.17999936065674,38.180000080781824,0,2002-07-03T09:00:00Z,23.180999755859375
-75.17999936065674,38.180000080781824,0,2002-07-04T09:00:00Z,23.67099952697754
-75.17999936065674,38.180000080781824,0,2002-07-05T09:00:00Z,23.930999755859375
-75.17999936065674,38.180000080781824,0,2002-07-06T09:00:00Z,24.01799964904785
-75.17999936065674,38.180000080781824,0,2002-07-07T09:00:00Z,23.98500061035156
-75.17999936065674,38.180000080781824,0,2002-07-08T09:00:00Z,25.385000228881836
-75.17999936065674,38.180000080781824,0,2002-07-09T09:00:00Z,25.42099952697754
-75.17999936065674,38.180000080781824,0,2002-07-10T09:00:00Z,24.541000366210938
-75.17999936065674,38.180000080781824,0,2002-07-11T09:00:00Z,23.733999252319336
-75.17999936065674,38.180000080781824,0,2002-07-12T09:00:00Z,23.85700035095215
-75.17999936065674,38.180000080781824,0,2002-07-13T09:00:00Z,23.930999755859375
-75.17999936065674,38.180000080781824,0,2002-07-14T09:00:00Z,23.69499969482422
-75.17999936065674,38.180000080781824,0,2002-07-15T09:00:00Z,23.84000015258789
-75.17999936065674,38.180000080781824,0,2002-07-16T09:00:00Z,23.961999893188477
-75.17999936065674,38.180000080781824,0,2002-07-17T09:00:00Z,25.225000381469727
-75.17999936065674,38.180000080781824,0,2002-07-18T09:00:00Z,24.625
-75.17999936065674,38.180000080781824,0,2002-07-19T09:00:00Z,26.21500015258789
-75.17999936065674,38.180000080781824,0,2002-07-20T09:00:00Z,25.90999984741211
-75.17999936065674,38.180000080781824,0,2002-07-21T09:00:00Z,25.604000091552734
-75.17999936065674,38.180000080781824,0,2002-07-22T09:00:00Z,25.483999252319336
-75.17999936065674,38.180000080781824,0,2002-07-23T09:00:00Z,25.349000930786133
-75.17999936065674,38.180000080781824,0,2002-07-24T09:00:00Z,25.08300018310547
-75.17999936065674,38.180000080781824,0,2002-07-25T09:00:00Z,25.089000701904297
-75.17999936065674,38.180000080781824,0,2002-07-26T09:00:00Z,24.98500061035156
-75.17999936065674,38.180000080781824,0,2002-07-27T09:00:00Z,25.049999237060547
-75.17999936065674,38.180000080781824,0,2002-07-28T09:00:00Z,24.836000442504883
-75.17999936065674,38.180000080781824,0,2002-07-29T09:00:00Z,26.354000091552734
-75.17999936065674,38.180000080781824,0,2002-07-30T09:00:00Z,26.45599937438965
-75.17999936065674,38.180000080781824,0,2002-07-31T09:00:00Z,25.600000381469727
-75.17999936065674,38.180000080781824,0,2002-08-01T09:00:00Z,24.91900062561035
-75.17999936065674,38.180000080781824,0,2002-08-02T09:00:00Z,25.06599998474121
-75.17999936065674,38.180000080781824,0,2002-08-03T09:00:00Z,25.20299911499023
-75.17999936065674,38.180000080781824,0,2002-08-04T09:00:00Z,25.041000366210938
-75.17999936065674,38.180000080781824,0,2002-08-05T09:00:00Z,24.29599952697754
-75.17999936065674,38.180000080781824,0,2002-08-06T09:00:00Z,24.30500030517578
