longitude,latitude,level,time,sst
-72.9399997024536,40.72000005751812,0,2002-06-02T09:00:00Z,14.79800033569336
-72.9399997024536,40.72000005751812,0,2002-06-03T09:00:00Z,14.696000099182129
-72.9399997024536,40.72000005751812,0,2002-06-04T09:00:00Z,14.164999961853027
-72.9399997024536,40.72000005751812,0,2002-06-05T09:00:00Z,14.119999885559082
-72.9399997024536,40.72000005751812,0,2002-06-06T09:00:00Z,14.397000312805176
-72.9399997024536,40.72000005751812,0,2002-06-07T09:00:00Z,13.939000129699707
-72.9399997024536,40.72000005751812,0,2002-06-08T09:00:00Z,13.437000274658203
-72.9399997024536,40.72000005751812,0,2002-06-09T09:00:00Z,13.357999801635742
-72.9399997024536,40.72000005751812,0,2002-06-10T09:00:00Z,13.807000160217285
-72.9399997024536,40.72000005751812,0,2002-06-11T09:00:00Z,14.069999694824219
-72.9399997024536,40.72000005751812,0,2002-06-12T09:00:00Z,13.972999572753906
-72.9399997024536,40.72000005751812,0,2002-06-13T09:00:00Z,13.819999694824219
-72.9399997024536,40.72000005751812,0,2002-06-14T09:00:00Z,13.928999900817871
-72.9399997024536,40.72000005751812,0,2002-06-15T09:00:00Z,14.11400032043457
-72.9399997024536,40.72000005751812,0,2002-06-16T09:00:00Z,15.232000350952148
-72.9399997024536,40.72000005751812,0,2002-06-17T09:00:00Z,16.020999908447266
-72.9399997024536,40.72000005751812,0,2002-06-18T09:00:00Z,16.340999603271484
-72.9399997024536,40.72000005751812,0,2002-06-19T09:00:00Z,16.43199920654297
-72.9399997024536,40.72000005751812,0,2002-06-20T09:00:00Z,16.94700050354004
-72.9399997024536,40.72000005751812,0,2002-06-21T09:00:00Z,16.864999771118164
-72.9399997024536,40.72000005751812,0,2002-06-22T09:00:00Z,16.325000762939453
-72.9399997024536,40.72000005751812,0,2002-06-23T09:00:00Z,16.260000228881836
-72.9399997024536,40.72000005751812,0,2002-06-24T09:00:00Z,16.93400001525879
-72.9399997024536,40.72000005751812,0,2002-06-25T09:00:00Z,18.58099937438965
-72.9399997024536,40.72000005751812,0,2002-06-26T09:00:00Z,18.687999725341797
-72.9399997024536,40.72000005751812,0,2002-06-27T09:00:00Z,18.69499969482422
-72.9399997024536,40.72000005751812,0,2002-06-28T09:00:00Z,20.58799934387207
-72.9399997024536,40.72000005751812,0,2002-06-29T09:00:00Z,21.197999954223633
-72.9399997024536,40.72000005751812,0,2002-06-30T09:00:00Z,20.975000381469727
-72.9399997024536,40.72000005751812,0,2002-07-01T09:00:00Z,21.43199920654297
-72.9399997024536,40.72000005751812,0,2002-07-02T09:00:00Z,21.729999542236328
-72.9399997024536,40.72000005751812,0,2002-07-03T09:00:00Z,21.93199920654297
-72.9399997024536,40.72000005751812,0,2002-07-04T09:00:00Z,22.393999099731445
-72.9399997024536,40.72000005751812,0,2002-07-05T09:00:00Z,22.235000610351562
-72.9399997024536,40.72000005751812,0,2002-07-06T09:00:00Z,22.577999114990234
-72.9399997024536,40.72000005751812,0,2002-07-07T09:00:00Z,22.20599937438965
-72.9399997024536,40.72000005751812,0,2002-07-08T09:00:00Z,22.195999145507812
-72.9399997024536,40.72000005751812,0,2002-07-09T09:00:00Z,21.607999801635742
-72.9399997024536,40.72000005751812,0,2002-07-10T09:00:00Z,21.323999404907227
-72.9399997024536,40.72000005751812,0,2002-07-11T09:00:00Z,21.92099952697754
-72.9399997024536,40.72000005751812,0,2002-07-12T09:00:00Z,22.39699935913086
-72.9399997024536,40.72000005751812,0,2002-07-13T09:00:00Z,22.31100082397461
-72.9399997024536,40.72000005751812,0,2002-07-14T09:00:00Z,22.274999618530273
-72.9399997024536,40.72000005751812,0,2002-07-15T09:00:00Z,22.413000106811523
-72.9399997024536,40.72000005751812,0,2002-07-16T09:00:00Z,22.222000122070312
-72.9399997024536,40.72000005751812,0,2002-07-17T09:00:00Z,22.05500030517578
-72.9399997024536,40.72000005751812,0,2002-07-18T09:00:00Z,21.486000061035156
-72.9399997024536,40.72000005751812,0,2002-07-19T09:00:00Z,22.0310001373291
-72.9399997024536,40.72000005751812,0,2002-07-20T09:00:00Z,21.815000534057617
-72.9399997024536,40.72000005751812,0,2002-07-21T09:00:00Z,21.461999893188477
-72.9399997024536,40.72000005751812,0,2002-07-22T09:00:00Z,21.621999740600586
-72.9399997024536,40.72000005751812,0,2002-07-23T09:00:00Z,21.60700035095215
-72.9399997024536,40.72000005751812,0,2002-07-24T09:00:00Z,21.485000610351562
-72.9399997024536,40.72000005751812,0,2002-07-25T09:00:00Z,20.54199981689453
-72.9399997024536,40.72000005751812,0,2002-07-26T09:00:00Z,20.384000778198242
-72.9399997024536,40.72000005751812,0,2002-07-27T09:00:00Z,20.708999633789062
-72.9399997024536,40.72000005751812,0,2002-07-28T09:00:00Z,21.69300079345703
-72.9399997024536,40.72000005751812,0,2002-07-29T09:00:00Z,21.08099937438965
-72.9399997024536,40.72000005751812,0,2002-07-30T09:00:00Z,21.483999252319336
-72.9399997024536,40.72000005751812,0,2002-07-31T09:00:00Z,21.33300018310547
-72.9399997024536,40.72000005751812,0,2002-08-01T09:00:00Z,21.339000701904297
-72.9399997024536,40.72000005751812,0,2002-08-02T09:00:00Z,21.70199966430664
-72.9399997024536,40.72000005751812,0,2002-08-03T09:00:00Z,22.822999954223633
-72.9399997024536,40.72000005751812,0,2002-08-04T09:00:00Z,22.812999725341797
-72.9399997024536,40.72000005751812,0,2002-08-05T09:00:00Z,23.19300079345703
-72.9399997024536,40.72000005751812,0,2002-08-06T09:00:00Z,21.841999053955078
-72.9399997024536,40.72000005751812,0,2002-08-07T09:00:00Z,21.975000381469727
-72.9399997024536,40.72000005751812,0,2002-08-08T09:00:00Z,21.878000259399414
-72.9399997024536,40.72000005751812,0,2002-08-09T09:00:00Z,21.760000228881836
-72.9399997024536,40.72000005751812,0,2002-08-10T09:00:00Z,21.52899932861328
-72.9399997024536,40.72000005751812,0,2002-08-11T09:00:00Z,21.586000442504883
-72.9399997024536,40.72000005751812,0,2002-08-12T09:00:00Z,23.513999938964844
-72.9399997024536,40.72000005751812,0,2002-08-13T09:00:00Z,23.388999938964844
-72.9399997024536,40.72000005751812,0,2002-08-14T09:00:00Z,22.461999893188477
-72.9399997024536,40.72000005751812,0,2002-08-15T09:00:00Z,22.4689998626709
-72.9399997024536,40.72000005751812,0,2002-08-16T09:00:00Z,22.60700035095215
-72.9399997024536,40.72000005751812,0,2002-08-17T09:00:00Z,23.284000396728516
-72.9399997024536,40.72000005751812,0,2002-08-18T09:00:00Z,22.993999481201172
-72.9399997024536,40.72000005751812,0,2002-08-19T09:00:00Z,23.214000701904297
-72.9399997024536,40.72000005751812,0,2002-08-20T09:00:00Z,23.062000274658203
-72.9399997024536,40.72000005751812,0,2002-08-21T09:00:00Z,22.891000747680664
-72.9399997024536,40.72000005751812,0,2002-08-22T09:00:00Z,22.722999572753906
-72.9399997024536,40.72000005751812,0,2002-08-23T09:00:00Z,22.68400001525879
-72.9399997024536,40.72000005751812,0,2002-08-24T09:00:00Z,22.145000457763672
-72.9399997024536,40.72000005751812,0,2002-08-25T09:00:00Z,21.950000762939453
-72.9399997024536,40.72000005751812,0,2002-08-26T09:00:00Z,22.371999740600586
-72.9399997024536,40.72000005751812,0,2002-08-27T09:00:00Z,22.39299964904785
-72.9399997024536,40.72000005751812,0,2002-08-28T09:00:00Z,22.356000900268555
-72.9399997024536,40.72000005751812,0,2002-08-29T09:00:00Z,21.768999099731445
-72.9399997024536,40.72000005751812,0,2002-08-30T09:00:00Z,21.594999313354492
-72.9399997024536,40.72000005751812,0,2002-08-31T09:00:00Z,21.55900001525879
-72.9399997024536,40.72000005751812,0,2002-09-01T09:00:00Z,20.410999298095703
-72.9399997024536,40.72000005751812,0,2002-09-02T09:00:00Z,20.50200080871582
-72.9399997024536,40.72000005751812,0,2002-09-03T09:00:00Z,20.76099967956543
-72.9399997024536,40.72000005751812,0,2002-09-04T09:00:00Z,20.952999114990234
-72.9399997024536,40.72000005751812,0,2002-09-05T09:00:00Z,20.468000411987305
-72.9399997024536,40.72000005751812,0,2002-09-06T09:00:00Z,20.69099998474121
-72.9399997024536,40.72000005751812,0,2002-09-07T09:00:00Z,20.950000762939453
-72.9399997024536,40.72000005751812,0,2002-09-08T09:00:00Z,20.70800018310547
-72.9399997024536,40.72000005751812,0,2002-09-09T09:00:00Z,20.15399932861328
-72.9399997024536,40.72000005751812,0,2002-09-10T09:00:00Z,20.618999481201172
-72.9399997024536,40.72000005751812,0,2002-09-11T09:00:00Z,20.586000442504883
-72.9399997024536,40.72000005751812,0,2002-09-12T09:00:00Z,20.452999114990234
-72.9399997024536,40.72000005751812,0,2002-09-13T09:00:00Z,20.812999725341797
-72.9399997024536,40.72000005751812,0,2002-09-14T09:00:00Z,20.32200050354004
-72.9399997024536,40.72000005751812,0,2002-09-15T09:00:00Z,20.277000427246094
-72.9399997024536,40.72000005751812,0,2002-09-16T09:00:00Z,20.56399917602539
-72.9399997024536,40.72000005751812,0,2002-09-17T09:00:00Z,19.81399917602539
-72.9399997024536,40.72000005751812,0,2002-09-18T09:00:00Z,21.174999237060547
-72.9399997024536,40.72000005751812,0,2002-09-19T09:00:00Z,20.97599983215332
-72.9399997024536,40.72000005751812,0,2002-09-20T09:00:00Z,20.825000762939453
-72.9399997024536,40.72000005751812,0,2002-09-21T09:00:00Z,21.010000228881836
-72.9399997024536,40.72000005751812,0,2002-09-22T09:00:00Z,20.829999923706055
-72.9399997024536,40.72000005751812,0,2002-09-23T09:00:00Z,21.240999221801758
-72.9399997024536,40.72000005751812,0,2002-09-24T09:00:00Z,21.15999984741211
-72.9399997024536,40.72000005751812,0,2002-09-25T09:00:00Z,20.80299949645996
-72.9399997024536,40.72000005751812,0,2002-09-26T09:00:00Z,19.941999435424805
-72.9399997024536,40.72000005751812,0,2002-09-27T09:00:00Z,20.524999618530273
-72.9399997024536,40.72000005751812,0,2002-09-28T09:00:00Z,20.84600067138672
-72.9399997024536,40.72000005751812,0,2002-09-29T09:00:00Z,20.538999557495117
-72.9399997024536,40.72000005751812,0,2002-09-30T09:00:00Z,20.33099937438965
-72.9399997024536,40.72000005751812,0,2002-10-01T09:00:00Z,20.312999725341797
-72.9399997024536,40.72000005751812,0,2002-10-02T09:00:00Z,20.13800048828125
-72.9399997024536,40.72000005751812,0,2002-10-03T09:00:00Z,20.347000122070312
-72.9399997024536,40.72000005751812,0,2002-10-04T09:00:00Z,20.524999618530273
-72.9399997024536,40.72000005751812,0,2002-10-05T09:00:00Z,20.375999450683594
-72.9399997024536,40.72000005751812,0,2002-10-06T09:00:00Z,20.10099983215332
-72.9399997024536,40.72000005751812,0,2002-10-07T09:00:00Z,19.76799964904785
-72.9399997024536,40.72000005751812,0,2002-10-08T09:00:00Z,19.695999145507812
-72.9399997024536,40.72000005751812,0,2002-10-09T09:00:00Z,19.740999221801758
-72.9399997024536,40.72000005751812,0,2002-10-10T09:00:00Z,19.777000427246094
-72.9399997024536,40.72000005751812,0,2002-10-11T09:00:00Z,18.827999114990234
-72.9399997024536,40.72000005751812,0,2002-10-12T09:00:00Z,17.639999389648438
-72.9399997024536,40.72000005751812,0,2002-10-13T09:00:00Z,18.24799919128418
-72.9399997024536,40.72000005751812,0,2002-10-14T09:00:00Z,17.861000061035156
-72.9399997024536,40.72000005751812,0,2002-10-15T09:00:00Z,17.6299991607666
-72.9399997024536,40.72000005751812,0,2002-10-16T09:00:00Z,16.875
-72.9399997024536,40.72000005751812,0,2002-10-17T09:00:00Z,16.92099952697754
